folioviv,foliohog,numren,ambito,sinco,factor_w,tam_hogar,dependientes,ingreso_pc_mensual,linea_pobreza,linea_pobreza_extrema,_bajo_lp,_bajo_lpei
1414876606,1,01,urbano,7353,1015,4,3,17616.015,4660.52,2366.33,0.0,0.0
1414885202,1,01,urbano,2541,1086,5,4,15017.964000000002,4660.52,2366.33,0.0,0.0
1414886501,1,01,urbano,7223,704,3,2,48309.579999999994,4660.52,2366.33,0.0,0.0
1414886506,1,01,urbano,2172,704,5,4,10521.178,4660.52,2366.33,0.0,0.0
1414889404,1,01,urbano,7321,1183,2,1,26144.015,4660.52,2366.33,0.0,0.0
1414893901,1,01,urbano,2271,4419,1,0,68856.94,4660.52,2366.33,0.0,0.0
1414915902,1,01,urbano,2271,1368,2,1,85842.385,4660.52,2366.33,0.0,0.0
1414916001,1,01,urbano,2271,1321,3,2,187379.66,4660.52,2366.33,0.0,0.0
1414917306,1,01,urbano,2271,1398,4,3,69407.205,4660.52,2366.33,0.0,0.0
1414920702,1,01,urbano,2271,1400,1,0,81472.78,4660.52,2366.33,0.0,0.0
1414922201,1,01,urbano,2271,1421,3,2,57480.93333333333,4660.52,2366.33,0.0,0.0
1414944501,1,01,urbano,5212,1189,6,5,9764.458333333334,4660.52,2366.33,0.0,0.0
1414948401,2,01,urbano,2655,1271,1,0,55956.52,4660.52,2366.33,0.0,0.0
1414948401,2,01,urbano,2655,1271,1,0,55956.52,4660.52,2366.33,0.0,0.0
1414948402,1,01,urbano,2271,1271,1,0,220771.37,4660.52,2366.33,0.0,0.0
1414950803,1,01,urbano,7353,1246,3,2,19213.106666666667,4660.52,2366.33,0.0,0.0
1414953304,1,01,urbano,7301,1272,4,3,49047.155,4660.52,2366.33,0.0,0.0
1414964205,1,01,urbano,2271,1401,2,1,75870.685,4660.52,2366.33,0.0,0.0
1414965406,1,01,urbano,2655,1204,3,2,70787.15333333334,4660.52,2366.33,0.0,0.0
1414970501,1,01,urbano,2172,2749,3,2,25638.58,4660.52,2366.33,0.0,0.0
1414970504,1,01,urbano,2173,2749,4,3,45274.93,4660.52,2366.33,0.0,0.0
1414973004,1,01,urbano,2271,1299,4,3,103145.3725,4660.52,2366.33,0.0,0.0
1414977923,1,01,urbano,7322,772,5,4,7434.976,4660.52,2366.33,0.0,0.0
1464989202,1,01,rural,7332,375,4,3,15397.5075,3342.21,1795.77,0.0,0.0
1464989203,1,01,rural,2172,375,6,5,5295.5199999999995,3342.21,1795.77,0.0,0.0
1464993019,1,01,rural,7353,449,3,2,10891.300000000001,3342.21,1795.77,0.0,0.0
1464994303,1,01,rural,5212,404,1,0,36033.09,3342.21,1795.77,0.0,0.0
1464999303,2,01,rural,7999,801,3,2,6342.389999999999,3342.21,1795.77,0.0,0.0
1465007717,1,01,rural,4312,305,4,3,53263.405,3342.21,1795.77,0.0,0.0
1465013920,1,01,rural,1322,312,3,2,48712.723333333335,3342.21,1795.77,0.0,0.0
1505022003,1,01,urbano,2543,2476,4,3,9717.915,4660.52,2366.33,0.0,0.0
1505032904,1,01,urbano,2271,1986,4,3,39449.885,4660.52,2366.33,0.0,0.0
1505041505,1,01,urbano,2271,4926,3,2,41404.62333333333,4660.52,2366.33,0.0,0.0
1505043606,1,01,urbano,2172,1946,1,0,46622.95,4660.52,2366.33,0.0,0.0
1505074302,1,01,urbano,4312,2153,2,1,19158.095,4660.52,2366.33,0.0,0.0
1505078701,1,01,urbano,2271,2130,3,2,30106.553333333333,4660.52,2366.33,0.0,0.0
1505082005,1,01,urbano,1722,2042,3,2,14744.910000000002,4660.52,2366.33,0.0,0.0
1505083005,1,01,urbano,7322,2000,3,2,13505.493333333334,4660.52,2366.33,0.0,0.0
1505088204,1,01,urbano,2541,2350,4,3,18982.6225,4660.52,2366.33,0.0,0.0
1505099606,1,01,urbano,2636,1891,4,3,14815.565,4660.52,2366.33,0.0,0.0
1505108703,1,01,urbano,2271,2024,3,2,89016.37666666666,4660.52,2366.33,0.0,0.0
1505121902,1,01,urbano,7999,2044,2,1,14642.355,4660.52,2366.33,0.0,0.0
1515142801,1,01,urbano,2552,2185,7,6,11637.289999999999,4660.52,2366.33,0.0,0.0
1515142803,1,01,urbano,7322,2185,4,3,13875.83,4660.52,2366.33,0.0,0.0
1515145202,1,01,urbano,7332,1949,2,1,46573.35,4660.52,2366.33,0.0,0.0
1515167904,1,01,urbano,7999,1972,1,0,36032.47,4660.52,2366.33,0.0,0.0
1515173903,1,01,urbano,7332,2251,4,3,4842.94,4660.52,2366.33,0.0,0.0
1515198803,1,01,urbano,9713,2063,5,4,17527.86,4660.52,2366.33,0.0,0.0
1515199004,1,01,urbano,7332,1678,1,0,46760.84,4660.52,2366.33,0.0,0.0
1515201001,1,01,urbano,2271,1460,2,1,48203.79,4660.52,2366.33,0.0,0.0
1515201003,1,01,urbano,7999,1460,2,1,31356.575,4660.52,2366.33,0.0,0.0
1515204302,1,01,urbano,2271,1783,2,1,63464.655,4660.52,2366.33,0.0,0.0
1515204303,1,01,urbano,7332,1783,2,1,16269.56,4660.52,2366.33,0.0,0.0
1525218606,1,01,urbano,2271,2662,5,4,34793.8,4660.52,2366.33,0.0,0.0
1525219806,1,01,urbano,2271,2663,3,2,29508.196666666667,4660.52,2366.33,0.0,0.0
1525226805,1,01,urbano,2271,5499,4,3,10015.04,4660.52,2366.33,0.0,0.0
1525239401,1,01,urbano,7301,1776,1,0,53657.58,4660.52,2366.33,0.0,0.0
1525258404,1,01,urbano,2636,1784,1,0,45850.66,4660.52,2366.33,0.0,0.0
1525260201,1,01,urbano,2271,404,4,3,22545.73,4660.52,2366.33,0.0,0.0
1525260203,1,01,urbano,2162,404,3,2,85030.98,4660.52,2366.33,0.0,0.0
1525276802,1,01,urbano,9713,1581,2,1,27027.89,4660.52,2366.33,0.0,0.0
1525278905,1,01,urbano,2543,1777,5,4,17549.996,4660.52,2366.33,0.0,0.0
1535291804,1,01,urbano,2271,1860,3,2,25683.596666666665,4660.52,2366.33,0.0,0.0
1535305404,1,01,urbano,5212,2234,4,3,9901.34,4660.52,2366.33,0.0,0.0
1535312502,1,01,urbano,2271,2485,2,1,39449.935,4660.52,2366.33,0.0,0.0
1535324204,1,01,urbano,2655,1956,2,1,18819.115,4660.52,2366.33,0.0,0.0
1535325203,1,01,urbano,2172,2990,4,3,36485.6725,4660.52,2366.33,0.0,0.0
1535339301,1,01,urbano,2271,1989,2,1,77815.11,4660.52,2366.33,0.0,0.0
1535345402,1,01,urbano,2271,1782,2,1,22550.665,4660.52,2366.33,0.0,0.0
1535351506,1,01,urbano,7322,1923,3,2,22818.149999999998,4660.52,2366.33,0.0,0.0
1535358404,1,01,urbano,2152,2149,2,1,59355.96,4660.52,2366.33,0.0,0.0
1535358405,1,01,urbano,9713,2149,2,1,57894.175,4660.52,2366.33,0.0,0.0
1535364806,1,01,urbano,5212,1567,2,1,38668.01,4660.52,2366.33,0.0,0.0
1535368604,1,01,urbano,7322,1929,4,3,62680.3175,4660.52,2366.33,0.0,0.0
1565372302,1,01,rural,2173,362,5,4,6892.911999999999,3342.21,1795.77,0.0,0.0
1565373303,1,01,rural,7611,312,5,4,17261.239999999998,3342.21,1795.77,0.0,0.0
1565379301,1,01,rural,4312,376,3,2,11592.910000000002,3342.21,1795.77,0.0,0.0
1565381507,1,01,rural,2271,370,4,3,29551.605,3342.21,1795.77,0.0,0.0
1565382024,1,01,rural,7343,290,3,2,8668.223333333333,3342.21,1795.77,0.0,0.0
1565382403,1,01,rural,7332,290,5,4,6893.896000000001,3342.21,1795.77,0.0,0.0
1565382406,1,01,rural,7343,290,3,2,25399.786666666667,3342.21,1795.77,0.0,0.0
1565386023,1,01,rural,2173,316,4,3,11577.3975,3342.21,1795.77,0.0,0.0
1565386608,1,01,rural,2271,316,4,3,13770.49,3342.21,1795.77,0.0,0.0
1565393819,1,01,rural,9713,387,4,3,7716.9075,3342.21,1795.77,0.0,0.0
1565399613,1,01,rural,2172,380,5,4,3968.7419999999997,3342.21,1795.77,0.0,0.0
1565404507,1,01,rural,7343,366,5,4,7117.717999999999,3342.21,1795.77,0.0,0.0
1565404923,1,01,rural,7343,366,1,0,17220.52,3342.21,1795.77,0.0,0.0
1565407306,1,01,rural,2712,309,4,3,20756.9225,3342.21,1795.77,0.0,0.0
1565408611,1,01,rural,4312,217,9,8,8947.687777777777,3342.21,1795.77,0.0,0.0
1565409410,1,01,rural,3222,644,5,4,5925.7339999999995,3342.21,1795.77,0.0,0.0
1565411511,1,01,rural,4312,415,4,3,6538.1725,3342.21,1795.77,0.0,0.0
1565414202,1,01,rural,9713,427,6,5,9076.458333333334,3342.21,1795.77,0.0,0.0
1565415305,1,01,rural,1422,427,2,1,30462.905,3342.21,1795.77,0.0,0.0
1565418511,1,01,rural,4312,299,4,3,9050.485,3342.21,1795.77,0.0,0.0
1565420022,1,01,rural,7353,404,3,2,15149.36,3342.21,1795.77,0.0,0.0
1565424409,1,01,rural,7343,286,3,2,29354.649999999998,3342.21,1795.77,0.0,0.0
1565424922,1,01,rural,7343,286,3,2,13249.69,3342.21,1795.77,0.0,0.0
1565430919,1,01,rural,7332,259,7,6,8997.184285714286,3342.21,1795.77,0.0,0.0
1565431206,1,01,rural,7332,390,1,0,9385.9,3342.21,1795.77,0.0,0.0
1565431613,1,01,rural,7332,390,2,1,5626.705,3342.21,1795.77,0.0,0.0
1565431616,1,01,rural,7332,390,1,0,10746.58,3342.21,1795.77,0.0,0.0
1565431924,2,01,rural,2172,390,3,2,11249.993333333334,3342.21,1795.77,0.0,0.0
1565440924,2,01,rural,2553,505,3,2,1518.51,3342.21,1795.77,1.0,1.0
1605445302,1,01,urbano,7353,602,2,1,11985.345,4660.52,2366.33,0.0,0.0
1605453610,1,01,urbano,5212,680,5,4,26885.894,4660.52,2366.33,0.0,0.0
1605453612,1,01,urbano,2712,680,3,2,25478.906666666666,4660.52,2366.33,0.0,0.0
1605456921,1,01,urbano,2271,799,2,1,39335.53,4660.52,2366.33,0.0,0.0
1605458306,1,01,urbano,2172,644,4,3,12299.795,4660.52,2366.33,0.0,0.0
1605462706,1,01,urbano,7321,748,5,4,12088.518,4660.52,2366.33,0.0,0.0
1605463905,1,01,urbano,5212,762,4,3,19904.1075,4660.52,2366.33,0.0,0.0
1605476706,1,01,urbano,4312,738,4,3,15568.52,4660.52,2366.33,0.0,0.0
1605478001,1,01,urbano,1322,746,4,3,24637.965,4660.52,2366.33,0.0,0.0
1605478006,1,01,urbano,5212,746,3,2,49933.9,4660.52,2366.33,0.0,0.0
1605507903,1,01,urbano,2131,579,2,1,56965.865,4660.52,2366.33,0.0,0.0
1605509205,1,01,urbano,7342,763,6,5,16471.693333333333,4660.52,2366.33,0.0,0.0
1605515806,1,01,urbano,2151,723,1,0,51762.28,4660.52,2366.33,0.0,0.0
1605524505,1,01,urbano,2552,794,3,2,53846.676666666666,4660.52,2366.33,0.0,0.0
1605535505,1,01,urbano,4312,888,3,2,20184.77666666667,4660.52,2366.33,0.0,0.0
1605538511,1,01,urbano,7343,614,2,1,10573.88,4660.52,2366.33,0.0,0.0
1605539206,1,01,urbano,2172,554,5,4,4721.728,4660.52,2366.33,0.0,0.0
1605541202,1,01,urbano,2162,562,3,2,38519.950000000004,4660.52,2366.33,0.0,0.0
1605542607,1,01,urbano,2271,944,2,1,30774.585,4660.52,2366.33,0.0,0.0
1605543923,1,01,urbano,9713,773,3,2,7076.593333333333,4660.52,2366.33,0.0,0.0
1605544024,1,01,urbano,7342,749,1,0,8271.96,4660.52,2366.33,0.0,0.0
1605545023,1,01,urbano,2173,729,1,0,54673.75,4660.52,2366.33,0.0,0.0
1605545024,1,01,urbano,7353,729,5,4,9134.108,4660.52,2366.33,0.0,0.0
1605545507,1,01,urbano,7353,729,3,2,23509.52,4660.52,2366.33,0.0,0.0
1605547305,1,01,urbano,1422,474,6,5,24026.083333333332,4660.52,2366.33,0.0,0.0
1605547716,1,01,urbano,3222,474,4,3,18257.4875,4660.52,2366.33,0.0,0.0
1605550202,1,01,urbano,7342,694,5,4,4429.194,4660.52,2366.33,1.0,0.0
1605553404,1,01,urbano,7322,694,4,3,9528.1875,4660.52,2366.33,0.0,0.0
1605574406,1,01,urbano,2271,658,2,1,70434.775,4660.52,2366.33,0.0,0.0
1605576203,1,01,urbano,2543,757,5,4,13366.295999999998,4660.52,2366.33,0.0,0.0
1605586203,1,01,urbano,7342,845,2,1,13094.88,4660.52,2366.33,0.0,0.0
1605587617,1,01,urbano,1721,816,2,1,20819.315,4660.52,2366.33,0.0,0.0
1605588201,1,01,urbano,7201,619,3,2,18594.463333333333,4660.52,2366.33,0.0,0.0
1615594205,1,01,urbano,5212,465,4,3,16909.9475,4660.52,2366.33,0.0,0.0
1615600603,1,01,urbano,7201,534,2,1,29656.775,4660.52,2366.33,0.0,0.0
1615604504,1,01,urbano,5212,485,3,2,16791.356666666667,4660.52,2366.33,0.0,0.0
1615607021,1,01,urbano,2271,770,4,3,26624.1325,4660.52,2366.33,0.0,0.0
1615608302,1,01,urbano,2544,715,1,0,14818.42,4660.52,2366.33,0.0,0.0
1665616021,1,01,rural,9713,518,5,4,14697.7,3342.21,1795.77,0.0,0.0
1665616813,1,01,rural,2544,518,3,2,13137.220000000001,3342.21,1795.77,0.0,0.0
1665617921,1,01,rural,5212,608,4,3,12392.235,3342.21,1795.77,0.0,0.0
1665622613,1,01,rural,5212,564,4,3,14501.605,3342.21,1795.77,0.0,0.0
1665624305,1,01,rural,2172,537,10,9,14007.489000000001,3342.21,1795.77,0.0,0.0
1665624511,1,01,rural,7343,537,2,1,5161.105,3342.21,1795.77,0.0,0.0
1665626412,1,01,rural,2161,759,3,2,30270.179999999997,3342.21,1795.77,0.0,0.0
1665628201,1,01,rural,7342,742,3,2,15384.966666666667,3342.21,1795.77,0.0,0.0
1665633304,2,01,rural,7322,537,1,0,66409.92,3342.21,1795.77,0.0,0.0
1665635817,1,01,rural,7999,738,3,2,8549.18,3342.21,1795.77,0.0,0.0
1665636206,1,01,rural,2172,585,4,3,11333.8075,3342.21,1795.77,0.0,0.0
1665636410,1,01,rural,7353,585,1,0,14966.69,3342.21,1795.77,0.0,0.0
1665638718,3,01,rural,7611,493,4,3,3749.9975,3342.21,1795.77,0.0,0.0
1665640923,1,01,rural,2172,516,1,0,44316.77,3342.21,1795.77,0.0,0.0
1705643701,1,01,urbano,2712,841,2,1,53005.3,4660.52,2366.33,0.0,0.0
1705647603,1,01,urbano,2151,115,4,3,27639.3425,4660.52,2366.33,0.0,0.0
1705657905,1,01,urbano,5212,486,3,2,7212.826666666667,4660.52,2366.33,0.0,0.0
1705662202,1,01,urbano,4312,234,3,2,15725.666666666666,4660.52,2366.33,0.0,0.0
1705666203,1,01,urbano,5212,307,2,1,17726.26,4660.52,2366.33,0.0,0.0
1705671804,1,01,urbano,7322,287,6,5,13627.041666666666,4660.52,2366.33,0.0,0.0
1705679702,1,01,urbano,7343,243,2,1,19549.175,4660.52,2366.33,0.0,0.0
1705687702,1,01,urbano,2271,312,3,2,47151.15333333333,4660.52,2366.33,0.0,0.0
1705718305,1,01,urbano,4312,182,1,0,26510.62,4660.52,2366.33,0.0,0.0
1705724504,1,01,urbano,2271,335,3,2,47697.04666666667,4660.52,2366.33,0.0,0.0
1705726703,1,01,urbano,2552,290,2,1,42540.97,4660.52,2366.33,0.0,0.0
1705762506,1,01,urbano,2543,282,2,1,81994.93,4660.52,2366.33,0.0,0.0
1705776502,1,01,urbano,7611,321,3,2,15652.173333333332,4660.52,2366.33,0.0,0.0
1705785006,1,01,urbano,2152,368,4,3,28766.78,4660.52,2366.33,0.0,0.0
1705792202,1,01,urbano,2271,295,4,3,27331.79,4660.52,2366.33,0.0,0.0
1705818302,1,01,urbano,2271,246,4,3,18893.4425,4660.52,2366.33,0.0,0.0
1705849004,1,01,urbano,2172,303,1,0,10240.15,4660.52,2366.33,0.0,0.0
1705852703,1,01,urbano,2173,277,2,1,13032.78,4660.52,2366.33,0.0,0.0
1705853905,1,01,urbano,7611,364,4,3,9587.27,4660.52,2366.33,0.0,0.0
1705857604,1,01,urbano,7611,278,2,1,28239.14,4660.52,2366.33,0.0,0.0
1705861503,1,01,urbano,9713,298,6,5,7948.366666666666,4660.52,2366.33,0.0,0.0
1705865701,1,01,urbano,2173,166,1,0,83373.1,4660.52,2366.33,0.0,0.0
1705865705,1,01,urbano,7352,166,2,1,17031.135,4660.52,2366.33,0.0,0.0
1705869512,1,01,urbano,2712,164,1,0,34475.79,4660.52,2366.33,0.0,0.0
1705892801,1,01,urbano,2161,474,4,3,5643.4425,4660.52,2366.33,0.0,0.0
1705894004,1,01,urbano,7343,487,2,1,32502.7,4660.52,2366.33,0.0,0.0
1705905302,1,01,urbano,4312,971,5,4,5568.852,4660.52,2366.33,0.0,0.0
1705912604,1,01,urbano,8144,288,2,1,39172.355,4660.52,2366.33,0.0,0.0
1765918404,1,01,rural,7342,116,2,1,9869.665,3342.21,1795.77,0.0,0.0
1765919412,1,01,rural,2712,106,2,1,21880.035,3342.21,1795.77,0.0,0.0
1765922302,1,01,rural,2271,122,4,3,26360.5725,3342.21,1795.77,0.0,0.0
1765924019,1,01,rural,2152,115,2,1,32464.295,3342.21,1795.77,0.0,0.0
1765926406,1,01,rural,2163,88,3,2,14803.9,3342.21,1795.77,0.0,0.0
1765932301,1,01,rural,2544,97,2,1,4493.145,3342.21,1795.77,0.0,0.0
1765934616,1,01,rural,7343,114,3,2,12421.306666666665,3342.21,1795.77,0.0,0.0
1765939924,1,01,rural,3222,88,5,4,5860.094,3342.21,1795.77,0.0,0.0
1765943024,1,01,rural,2173,90,2,1,23280.39,3342.21,1795.77,0.0,0.0
1765944713,1,01,rural,2162,92,2,1,8704.915,3342.21,1795.77,0.0,0.0
1765947411,1,01,rural,2271,89,3,2,25330.576666666664,3342.21,1795.77,0.0,0.0
1765947412,1,01,rural,9713,89,4,3,22805.815,3342.21,1795.77,0.0,0.0
1765948304,1,01,rural,2712,99,2,1,21645.575,3342.21,1795.77,0.0,0.0
1765950019,1,01,rural,2172,81,5,4,12504.954,3342.21,1795.77,0.0,0.0
1805953022,1,01,urbano,2172,192,3,2,46836.323333333334,4660.52,2366.33,0.0,0.0
1805953022,1,01,urbano,2636,192,3,2,46836.323333333334,4660.52,2366.33,0.0,0.0
1805955205,1,01,urbano,5212,225,2,1,34973.855,4660.52,2366.33,0.0,0.0
1805955922,1,01,urbano,2172,225,6,5,10565.213333333333,4660.52,2366.33,0.0,0.0
1805956305,1,01,urbano,5212,219,2,1,20723.0,4660.52,2366.33,0.0,0.0
1805956817,1,01,urbano,2172,219,1,0,31679.14,4660.52,2366.33,0.0,0.0
1805957715,1,01,urbano,2172,167,2,1,21502.325,4660.52,2366.33,0.0,0.0
1805957920,1,01,urbano,2172,167,4,3,19589.67,4660.52,2366.33,0.0,0.0
1805959821,1,01,urbano,7353,200,1,0,21372.77,4660.52,2366.33,0.0,0.0
1805960823,1,01,urbano,2172,203,4,3,20267.9,4660.52,2366.33,0.0,0.0
1805972403,1,01,urbano,2271,182,4,3,27143.1225,4660.52,2366.33,0.0,0.0
1805973501,1,01,urbano,2162,205,4,3,30195.7525,4660.52,2366.33,0.0,0.0
1805977612,1,01,urbano,2552,99,1,0,32065.57,4660.52,2366.33,0.0,0.0
1805978301,1,01,urbano,2172,150,2,1,14351.845,4660.52,2366.33,0.0,0.0
1805979023,1,01,urbano,2172,196,4,3,23095.62,4660.52,2366.33,0.0,0.0
1805981303,1,01,urbano,2172,198,4,3,4389.94,4660.52,2366.33,1.0,0.0
1805982402,1,01,urbano,2544,255,2,1,7668.855,4660.52,2366.33,0.0,0.0
1805982611,1,01,urbano,4312,255,5,4,25543.714,4660.52,2366.33,0.0,0.0
1805984508,1,01,urbano,7321,226,2,1,41602.1,4660.52,2366.33,0.0,0.0
1805985713,1,01,urbano,5212,199,3,2,17739.34,4660.52,2366.33,0.0,0.0
1805985713,1,01,urbano,5212,199,3,2,17739.34,4660.52,2366.33,0.0,0.0
1806004901,1,01,urbano,2271,197,1,0,47729.34,4660.52,2366.33,0.0,0.0
1806007403,1,01,urbano,7342,206,1,0,31808.14,4660.52,2366.33,0.0,0.0
1806015301,1,01,urbano,5212,220,3,2,28051.49666666667,4660.52,2366.33,0.0,0.0
1806018502,1,01,urbano,2172,202,6,5,11206.868333333334,4660.52,2366.33,0.0,0.0
1806020702,1,01,urbano,2172,210,2,1,17400.475,4660.52,2366.33,0.0,0.0
1806030003,1,01,urbano,5212,252,4,3,14966.5025,4660.52,2366.33,0.0,0.0
1806034202,1,01,urbano,2271,177,4,3,35054.845,4660.52,2366.33,0.0,0.0
1806044005,1,01,urbano,5212,184,2,1,39217.205,4660.52,2366.33,0.0,0.0
1806066706,1,01,urbano,2655,162,1,0,117910.51,4660.52,2366.33,0.0,0.0
1806068904,1,01,urbano,7353,207,1,0,20144.29,4660.52,2366.33,0.0,0.0
1806075004,1,01,urbano,7999,198,4,3,9815.7425,4660.52,2366.33,0.0,0.0
1806079602,1,01,urbano,2271,190,2,1,61475.4,4660.52,2366.33,0.0,0.0
1806079604,1,01,urbano,2271,190,3,2,23360.653333333335,4660.52,2366.33,0.0,0.0
1806101406,1,01,urbano,1722,184,2,1,56851.145,4660.52,2366.33,0.0,0.0
1806104202,1,01,urbano,5212,221,4,3,11885.7675,4660.52,2366.33,0.0,0.0
1806111804,1,01,urbano,7223,211,4,3,44085.605,4660.52,2366.33,0.0,0.0
1806112021,1,01,urbano,4312,208,4,3,11108.5425,4660.52,2366.33,0.0,0.0
1806112402,1,01,urbano,5212,208,1,0,70997.39,4660.52,2366.33,0.0,0.0
1806112609,1,01,urbano,2172,208,3,2,20213.103333333333,4660.52,2366.33,0.0,0.0
1806112611,1,01,urbano,2552,208,3,2,20450.81,4660.52,2366.33,0.0,0.0
1806113713,1,01,urbano,4312,199,2,1,30437.69,4660.52,2366.33,0.0,0.0
1806115205,1,01,urbano,3222,196,2,1,47566.915,4660.52,2366.33,0.0,0.0
1806115822,1,01,urbano,2271,196,4,3,22220.9,4660.52,2366.33,0.0,0.0
1806116023,1,01,urbano,2271,210,5,4,19416.89,4660.52,2366.33,0.0,0.0
1806116402,1,01,urbano,2162,210,1,0,96428.55,4660.52,2366.33,0.0,0.0
1806116402,1,01,urbano,2162,210,1,0,96428.55,4660.52,2366.33,0.0,0.0
1806117305,1,01,urbano,2552,161,4,3,29298.4425,4660.52,2366.33,0.0,0.0
1806117715,1,01,urbano,1422,161,3,2,18819.670000000002,4660.52,2366.33,0.0,0.0
1806119507,1,01,urbano,2271,188,2,1,70044.81,4660.52,2366.33,0.0,0.0
1806121021,1,01,urbano,2173,261,3,2,21658.48,4660.52,2366.33,0.0,0.0
1806122924,1,01,urbano,3222,168,1,0,35217.39,4660.52,2366.33,0.0,0.0
1806123202,1,01,urbano,2271,184,2,1,81840.65,4660.52,2366.33,0.0,0.0
1806123410,1,01,urbano,2172,184,1,0,118730.01,4660.52,2366.33,0.0,0.0
1866126202,1,01,rural,2544,140,1,0,28905.46,3342.21,1795.77,0.0,0.0
1866131022,1,01,rural,2172,154,3,2,23080.440000000002,3342.21,1795.77,0.0,0.0
1866131813,1,01,rural,2172,154,4,3,16962.0775,3342.21,1795.77,0.0,0.0
1866133919,1,01,rural,2551,145,1,0,170089.34,3342.21,1795.77,0.0,0.0
1866141818,1,01,rural,2172,145,4,3,34542.38,3342.21,1795.77,0.0,0.0
1866142206,1,01,rural,2172,178,4,3,7557.9525,3342.21,1795.77,0.0,0.0
1866142407,1,01,rural,2172,178,4,3,11320.64,3342.21,1795.77,0.0,0.0
1866142820,1,01,rural,2172,178,3,2,12278.146666666667,3342.21,1795.77,0.0,0.0
1866143921,1,01,rural,2172,158,3,2,20839.003333333334,3342.21,1795.77,0.0,0.0
1866145716,1,01,rural,2172,139,4,3,29554.3825,3342.21,1795.77,0.0,0.0
1866147509,1,01,rural,4312,139,4,3,39359.3675,3342.21,1795.77,0.0,0.0
1866148201,1,01,rural,4312,145,3,2,29562.460000000003,3342.21,1795.77,0.0,0.0
1866151815,1,01,rural,2172,150,2,1,17998.615,3342.21,1795.77,0.0,0.0
1906161504,1,01,urbano,2543,772,3,2,31283.306666666667,4660.52,2366.33,0.0,0.0
1906166202,1,01,urbano,2712,817,4,3,10831.26,4660.52,2366.33,0.0,0.0
1906170503,1,01,urbano,2271,954,4,3,45686.2,4660.52,2366.33,0.0,0.0
1906171702,1,01,urbano,2162,1022,3,2,52232.776666666665,4660.52,2366.33,0.0,0.0
1906184901,1,01,urbano,2271,961,2,1,76059.965,4660.52,2366.33,0.0,0.0
1906193801,1,01,urbano,2271,777,1,0,156540.98,4660.52,2366.33,0.0,0.0
1906201906,1,01,urbano,2271,775,3,2,36807.96666666667,4660.52,2366.33,0.0,0.0
1906202704,1,01,urbano,2271,1029,1,0,118526.2,4660.52,2366.33,0.0,0.0
1906202706,1,01,urbano,2271,1029,2,1,103100.295,4660.52,2366.33,0.0,0.0
1906205616,1,01,urbano,2172,976,3,2,45839.323333333334,4660.52,2366.33,0.0,0.0
1906211003,1,01,urbano,9713,872,2,1,21612.46,4660.52,2366.33,0.0,0.0
1906213502,1,01,urbano,4312,896,5,4,9917.984,4660.52,2366.33,0.0,0.0
1906231004,1,01,urbano,2271,971,4,3,41658.6025,4660.52,2366.33,0.0,0.0
1906262304,1,01,urbano,2636,723,2,1,16804.78,4660.52,2366.33,0.0,0.0
1906278604,1,01,urbano,7999,641,5,4,11015.408,4660.52,2366.33,0.0,0.0
1906286405,1,01,urbano,2271,1197,2,1,35603.955,4660.52,2366.33,0.0,0.0
1906287305,1,01,urbano,2625,807,6,5,19293.266666666666,4660.52,2366.33,0.0,0.0
1906294006,1,01,urbano,2162,885,2,1,53290.75,4660.52,2366.33,0.0,0.0
1906299704,1,01,urbano,2271,984,1,0,78688.52,4660.52,2366.33,0.0,0.0
1906318606,1,01,urbano,2271,848,1,0,71629.03,4660.52,2366.33,0.0,0.0
1906323401,1,01,urbano,4312,834,2,1,22357.115,4660.52,2366.33,0.0,0.0
1906323404,1,01,urbano,7601,834,8,7,11318.56875,4660.52,2366.33,0.0,0.0
1906323406,1,01,urbano,4312,834,2,1,11359.585,4660.52,2366.33,0.0,0.0
1906349504,1,01,urbano,2172,743,6,5,14921.625,4660.52,2366.33,0.0,0.0
1906372605,1,01,urbano,2655,847,1,0,50385.24,4660.52,2366.33,0.0,0.0
1906379002,1,01,urbano,2271,764,2,1,52092.385,4660.52,2366.33,0.0,0.0
1906388003,1,01,urbano,2552,729,4,3,17462.7425,4660.52,2366.33,0.0,0.0
1906394704,1,01,urbano,7201,1524,4,3,39519.325,4660.52,2366.33,0.0,0.0
1906405206,1,01,urbano,2544,778,1,0,46906.22,4660.52,2366.33,0.0,0.0
1906409804,1,01,urbano,2271,787,3,2,69721.3,4660.52,2366.33,0.0,0.0
1906415902,1,01,urbano,7322,783,4,3,22329.0325,4660.52,2366.33,0.0,0.0
1906420501,1,01,urbano,2271,870,1,0,95380.42,4660.52,2366.33,0.0,0.0
1906424904,1,01,urbano,7322,670,2,1,26475.2,4660.52,2366.33,0.0,0.0
1906426205,1,01,urbano,7999,779,3,2,12381.243333333334,4660.52,2366.33,0.0,0.0
1906434601,1,01,urbano,1421,800,3,2,41762.29,4660.52,2366.33,0.0,0.0
1906439502,1,01,urbano,2271,904,5,4,29462.128000000004,4660.52,2366.33,0.0,0.0
1906446406,1,01,urbano,2162,903,3,2,76093.96,4660.52,2366.33,0.0,0.0
1906447605,1,01,urbano,2271,960,2,1,48122.94,4660.52,2366.33,0.0,0.0
1916456503,1,01,urbano,2271,951,3,2,135489.12,4660.52,2366.33,0.0,0.0
